Exercise,Set,Rep,Weight,Metric,Set RPE,Tags,Workout Start Time,Rest Time,Avg Velocity (m/s),Range of Motion (mm),Peak Velocity (m/s),Peak Velocity Location (%),Duration of rep (sec)
squat,4,1,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.42,619,0.55,559,1.483
squat,4,2,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.53,623,0.87,483,1.186
squat,4,3,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.44,639,0.75,532,1.456
squat,4,4,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.45,626,0.76,493,1.399
squat,4,5,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.42,634,0.73,503,1.514
squat,4,6,290,lbs,8,,"6/19/2023, 6:36:48 AM",0:11:33,0.41,668,0.67,516,1.616
squat,5,1,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.5,618,0.7,461,1.24
squat,5,2,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.48,642,0.74,472,1.328
squat,5,3,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.52,668,0.88,546,1.276
squat,5,4,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.46,631,0.81,527,1.385
squat,5,5,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.43,662,0.81,550,1.525
squat,5,6,290,lbs,,,"6/19/2023, 6:36:48 AM",0:04:47,0.41,651,0.75,518,1.588
main bench,1,1,135,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:19,0.53,419,0.72,273,0.797
main bench,1,2,135,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:19,0.59,431,0.82,314,0.732
main bench,1,3,135,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:19,0.63,360,0.72,260,0.576
main bench,1,4,135,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:19,0.53,404,0.73,314,0.77
main bench,1,5,135,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:19,0.6,437,0.84,207,0.724
main bench,2,1,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.47,402,0.6,147,0.85
main bench,2,2,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.46,394,0.64,197,0.857
main bench,2,3,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.45,399,0.57,155,0.894
main bench,2,4,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.47,383,0.58,324,0.813
main bench,2,5,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.47,421,0.59,310,0.894
main bench,2,6,185,lbs,< 5.5,,"6/19/2023, 6:36:48 AM",0:03:42,0.32,450,0.56,167,1.392
main bench,3,1,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.49,403,0.7,312,0.814
main bench,3,2,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.5,405,0.67,306,0.809
main bench,3,3,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.5,400,0.58,135,0.801
main bench,3,4,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.48,420,0.63,362,0.881
main bench,3,5,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.46,328,0.55,276,0.714
main bench,3,6,205,lbs,,,"6/19/2023, 6:36:48 AM",0:06:34,0.29,447,0.46,108,1.557
main bench,4,1,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.41,401,0.52,345,0.967
main bench,4,2,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.37,370,0.51,321,1.012
main bench,4,3,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.4,329,0.46,264,0.831
main bench,4,4,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.33,380,0.45,339,1.139
main bench,4,5,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.21,344,0.36,11,1.603
main bench,4,6,225,lbs,8,,"6/19/2023, 6:36:48 AM",0:06:04,0.21,419,0.33,366,1.979
main bench,5,1,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.38,405,0.5,350,1.069
main bench,5,2,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.4,406,0.51,350,1.021
main bench,5,3,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.4,404,0.52,347,1.018
main bench,5,4,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.45,300,0.55,241,0.676
main bench,5,5,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.38,417,0.45,106,1.086
main bench,5,6,205,lbs,8,,"6/19/2023, 6:36:48 AM",0:07:42,0.26,431,0.39,51,1.674
sumo deadlift,1,1,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.37,495,0.82,310,1.331
sumo deadlift,1,2,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.39,489,0.75,349,1.263
sumo deadlift,1,3,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.4,486,0.8,295,1.215
sumo deadlift,1,4,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.36,490,0.78,299,1.343
sumo deadlift,1,5,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.37,488,0.73,277,1.32
sumo deadlift,1,6,295,lbs,,,"6/20/2023, 6:47:54 AM",0:00:00,0.37,496,0.83,320,1.342
sumo deadlift,2,1,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.32,473,0.71,351,1.504
sumo deadlift,2,2,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.35,474,0.76,344,1.338
sumo deadlift,2,3,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.38,482,0.76,295,1.261
sumo deadlift,2,4,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.36,475,0.79,341,1.307
sumo deadlift,2,5,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.34,458,0.76,330,1.328
sumo deadlift,2,6,315,lbs,6,,"6/20/2023, 6:47:54 AM",0:06:37,0.31,450,0.7,269,1.469
sumo deadlift,3,1,335,lbs,,,"6/20/2023, 6:47:54 AM",0:06:01,0.34,479,0.77,341,1.416
